hardware,model,layer_name,input,kv_cache,latency(ns)
RTX3090,gpt3-6.7b-moe,post_layernorm,1,118,45366
RTX3090,gpt3-6.7b-moe,input_layernorm,1,118,46313
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,118,45972
RTX3090,gpt3-6.7b-moe,attention/dense,1,118,11437
RTX3090,gpt3-6.7b-moe,attention/qkv,1,118,10626
RTX3090,gpt3-6.7b-moe,lm_head,1,118,10635
RTX3090,gpt3-6.7b-moe,mlp/proj,1,118,10461
RTX3090,gpt3-6.7b-moe,mlp/fc,1,118,10281
RTX3090,gpt3-6.7b-moe,gating,1,118,7180
RTX3090,gpt3-6.7b-moe,moe_ffn,1,118,75069
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,119,56697
RTX3090,gpt3-6.7b-moe,ln_f,1,119,63652
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,119,103635
RTX3090,gpt3-6.7b-moe,post_layernorm,1,119,45376
RTX3090,gpt3-6.7b-moe,input_layernorm,1,119,46323
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,119,45982
RTX3090,gpt3-6.7b-moe,attention/dense,1,119,11447
RTX3090,gpt3-6.7b-moe,attention/qkv,1,119,10636
RTX3090,gpt3-6.7b-moe,lm_head,1,119,10645
RTX3090,gpt3-6.7b-moe,mlp/proj,1,119,10471
RTX3090,gpt3-6.7b-moe,mlp/fc,1,119,10291
RTX3090,gpt3-6.7b-moe,gating,1,119,7190
RTX3090,gpt3-6.7b-moe,moe_ffn,1,119,75079
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,120,56707
RTX3090,gpt3-6.7b-moe,ln_f,1,120,63662
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,120,103645
RTX3090,gpt3-6.7b-moe,post_layernorm,1,120,45386
RTX3090,gpt3-6.7b-moe,input_layernorm,1,120,46333
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,120,45992
RTX3090,gpt3-6.7b-moe,attention/dense,1,120,11457
RTX3090,gpt3-6.7b-moe,attention/qkv,1,120,10646
RTX3090,gpt3-6.7b-moe,lm_head,1,120,10655
RTX3090,gpt3-6.7b-moe,mlp/proj,1,120,10481
RTX3090,gpt3-6.7b-moe,mlp/fc,1,120,10301
RTX3090,gpt3-6.7b-moe,gating,1,120,7200
RTX3090,gpt3-6.7b-moe,moe_ffn,1,120,75089
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,121,56717
RTX3090,gpt3-6.7b-moe,ln_f,1,121,63672
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,121,103655
RTX3090,gpt3-6.7b-moe,post_layernorm,1,121,45396
RTX3090,gpt3-6.7b-moe,input_layernorm,1,121,46343
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,121,46002
RTX3090,gpt3-6.7b-moe,attention/dense,1,121,11467
RTX3090,gpt3-6.7b-moe,attention/qkv,1,121,10656
RTX3090,gpt3-6.7b-moe,lm_head,1,121,10665
RTX3090,gpt3-6.7b-moe,mlp/proj,1,121,10491
RTX3090,gpt3-6.7b-moe,mlp/fc,1,121,10311
RTX3090,gpt3-6.7b-moe,gating,1,121,7210
RTX3090,gpt3-6.7b-moe,moe_ffn,1,121,75099
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,122,56727
RTX3090,gpt3-6.7b-moe,ln_f,1,122,63682
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,122,103665
RTX3090,gpt3-6.7b-moe,post_layernorm,1,122,45406
RTX3090,gpt3-6.7b-moe,input_layernorm,1,122,46353
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,122,46012
RTX3090,gpt3-6.7b-moe,attention/dense,1,122,11477
RTX3090,gpt3-6.7b-moe,attention/qkv,1,122,10666
RTX3090,gpt3-6.7b-moe,lm_head,1,122,10675
RTX3090,gpt3-6.7b-moe,mlp/proj,1,122,10501
RTX3090,gpt3-6.7b-moe,mlp/fc,1,122,10321
RTX3090,gpt3-6.7b-moe,gating,1,122,7220
RTX3090,gpt3-6.7b-moe,moe_ffn,1,122,75109
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,123,56737
RTX3090,gpt3-6.7b-moe,ln_f,1,123,63692
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,123,103675
RTX3090,gpt3-6.7b-moe,post_layernorm,1,123,45416
RTX3090,gpt3-6.7b-moe,input_layernorm,1,123,46363
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,123,46022
RTX3090,gpt3-6.7b-moe,attention/dense,1,123,11487
RTX3090,gpt3-6.7b-moe,attention/qkv,1,123,10676
RTX3090,gpt3-6.7b-moe,lm_head,1,123,10685
RTX3090,gpt3-6.7b-moe,mlp/proj,1,123,10511
RTX3090,gpt3-6.7b-moe,mlp/fc,1,123,10331
RTX3090,gpt3-6.7b-moe,gating,1,123,7230
RTX3090,gpt3-6.7b-moe,moe_ffn,1,123,75119
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,124,56747
RTX3090,gpt3-6.7b-moe,ln_f,1,124,63702
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,124,103685
RTX3090,gpt3-6.7b-moe,post_layernorm,1,124,45426
RTX3090,gpt3-6.7b-moe,input_layernorm,1,124,46373
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,124,46032
RTX3090,gpt3-6.7b-moe,attention/dense,1,124,11497
RTX3090,gpt3-6.7b-moe,attention/qkv,1,124,10686
RTX3090,gpt3-6.7b-moe,lm_head,1,124,10695
RTX3090,gpt3-6.7b-moe,mlp/proj,1,124,10521
RTX3090,gpt3-6.7b-moe,mlp/fc,1,124,10341
RTX3090,gpt3-6.7b-moe,gating,1,124,7240
RTX3090,gpt3-6.7b-moe,moe_ffn,1,124,75129
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,125,56757
RTX3090,gpt3-6.7b-moe,ln_f,1,125,63712
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,125,103695
RTX3090,gpt3-6.7b-moe,post_layernorm,1,125,45436
RTX3090,gpt3-6.7b-moe,input_layernorm,1,125,46383
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,125,46042
RTX3090,gpt3-6.7b-moe,attention/dense,1,125,11507
RTX3090,gpt3-6.7b-moe,attention/qkv,1,125,10696
RTX3090,gpt3-6.7b-moe,lm_head,1,125,10705
RTX3090,gpt3-6.7b-moe,mlp/proj,1,125,10531
RTX3090,gpt3-6.7b-moe,mlp/fc,1,125,10351
RTX3090,gpt3-6.7b-moe,gating,1,125,7250
RTX3090,gpt3-6.7b-moe,moe_ffn,1,125,75139
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,126,56767
RTX3090,gpt3-6.7b-moe,ln_f,1,126,63722
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,126,103705
RTX3090,gpt3-6.7b-moe,post_layernorm,1,126,45446
RTX3090,gpt3-6.7b-moe,input_layernorm,1,126,46393
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,126,46052
RTX3090,gpt3-6.7b-moe,attention/dense,1,126,11517
RTX3090,gpt3-6.7b-moe,attention/qkv,1,126,10706
RTX3090,gpt3-6.7b-moe,lm_head,1,126,10715
RTX3090,gpt3-6.7b-moe,mlp/proj,1,126,10541
RTX3090,gpt3-6.7b-moe,mlp/fc,1,126,10361
RTX3090,gpt3-6.7b-moe,gating,1,126,7260
RTX3090,gpt3-6.7b-moe,moe_ffn,1,126,75149
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,127,56777
RTX3090,gpt3-6.7b-moe,ln_f,1,127,63732
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,127,103715
RTX3090,gpt3-6.7b-moe,post_layernorm,1,127,45456
RTX3090,gpt3-6.7b-moe,input_layernorm,1,127,46403
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,127,46062
RTX3090,gpt3-6.7b-moe,attention/dense,1,127,11527
RTX3090,gpt3-6.7b-moe,attention/qkv,1,127,10716
RTX3090,gpt3-6.7b-moe,lm_head,1,127,10725
RTX3090,gpt3-6.7b-moe,mlp/proj,1,127,10551
RTX3090,gpt3-6.7b-moe,mlp/fc,1,127,10371
RTX3090,gpt3-6.7b-moe,gating,1,127,7270
RTX3090,gpt3-6.7b-moe,moe_ffn,1,127,75159
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,128,56787
RTX3090,gpt3-6.7b-moe,ln_f,1,128,63742
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,128,103725
RTX3090,gpt3-6.7b-moe,post_layernorm,1,128,45466
RTX3090,gpt3-6.7b-moe,input_layernorm,1,128,46413
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,128,46072
RTX3090,gpt3-6.7b-moe,attention/dense,1,128,11537
RTX3090,gpt3-6.7b-moe,attention/qkv,1,128,10726
RTX3090,gpt3-6.7b-moe,lm_head,1,128,10735
RTX3090,gpt3-6.7b-moe,mlp/proj,1,128,10561
RTX3090,gpt3-6.7b-moe,mlp/fc,1,128,10381
RTX3090,gpt3-6.7b-moe,gating,1,128,7280
RTX3090,gpt3-6.7b-moe,moe_ffn,1,128,75169
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,129,56797
RTX3090,gpt3-6.7b-moe,ln_f,1,129,63752
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,129,103735
RTX3090,gpt3-6.7b-moe,post_layernorm,1,129,45476
RTX3090,gpt3-6.7b-moe,input_layernorm,1,129,46423
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,129,46082
RTX3090,gpt3-6.7b-moe,attention/dense,1,129,11547
RTX3090,gpt3-6.7b-moe,attention/qkv,1,129,10736
RTX3090,gpt3-6.7b-moe,lm_head,1,129,10745
RTX3090,gpt3-6.7b-moe,mlp/proj,1,129,10571
RTX3090,gpt3-6.7b-moe,mlp/fc,1,129,10391
RTX3090,gpt3-6.7b-moe,gating,1,129,7290
RTX3090,gpt3-6.7b-moe,moe_ffn,1,129,75179
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,130,56807
RTX3090,gpt3-6.7b-moe,ln_f,1,130,63762
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,130,103745
RTX3090,gpt3-6.7b-moe,post_layernorm,1,130,45486
RTX3090,gpt3-6.7b-moe,input_layernorm,1,130,46433
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,130,46092
RTX3090,gpt3-6.7b-moe,attention/dense,1,130,11557
RTX3090,gpt3-6.7b-moe,attention/qkv,1,130,10746
RTX3090,gpt3-6.7b-moe,lm_head,1,130,10755
RTX3090,gpt3-6.7b-moe,mlp/proj,1,130,10581
RTX3090,gpt3-6.7b-moe,mlp/fc,1,130,10401
RTX3090,gpt3-6.7b-moe,gating,1,130,7300
RTX3090,gpt3-6.7b-moe,moe_ffn,1,130,75189
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,131,56817
RTX3090,gpt3-6.7b-moe,ln_f,1,131,63772
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,131,103755
RTX3090,gpt3-6.7b-moe,post_layernorm,1,131,45496
RTX3090,gpt3-6.7b-moe,input_layernorm,1,131,46443
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,131,46102
RTX3090,gpt3-6.7b-moe,attention/dense,1,131,11567
RTX3090,gpt3-6.7b-moe,attention/qkv,1,131,10756
RTX3090,gpt3-6.7b-moe,lm_head,1,131,10765
RTX3090,gpt3-6.7b-moe,mlp/proj,1,131,10591
RTX3090,gpt3-6.7b-moe,mlp/fc,1,131,10411
RTX3090,gpt3-6.7b-moe,gating,1,131,7310
RTX3090,gpt3-6.7b-moe,moe_ffn,1,131,75199
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,132,56827
RTX3090,gpt3-6.7b-moe,ln_f,1,132,63782
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,132,103765
RTX3090,gpt3-6.7b-moe,post_layernorm,1,132,45506
RTX3090,gpt3-6.7b-moe,input_layernorm,1,132,46453
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,132,46112
RTX3090,gpt3-6.7b-moe,attention/dense,1,132,11577
RTX3090,gpt3-6.7b-moe,attention/qkv,1,132,10766
RTX3090,gpt3-6.7b-moe,lm_head,1,132,10775
RTX3090,gpt3-6.7b-moe,mlp/proj,1,132,10601
RTX3090,gpt3-6.7b-moe,mlp/fc,1,132,10421
RTX3090,gpt3-6.7b-moe,gating,1,132,7320
RTX3090,gpt3-6.7b-moe,moe_ffn,1,132,75209
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,133,56837
RTX3090,gpt3-6.7b-moe,ln_f,1,133,63792
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,133,103775
RTX3090,gpt3-6.7b-moe,post_layernorm,1,133,45516
RTX3090,gpt3-6.7b-moe,input_layernorm,1,133,46463
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,133,46122
RTX3090,gpt3-6.7b-moe,attention/dense,1,133,11587
RTX3090,gpt3-6.7b-moe,attention/qkv,1,133,10776
RTX3090,gpt3-6.7b-moe,lm_head,1,133,10785
RTX3090,gpt3-6.7b-moe,mlp/proj,1,133,10611
RTX3090,gpt3-6.7b-moe,mlp/fc,1,133,10431
RTX3090,gpt3-6.7b-moe,gating,1,133,7330
RTX3090,gpt3-6.7b-moe,moe_ffn,1,133,75219
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,134,56847
RTX3090,gpt3-6.7b-moe,ln_f,1,134,63802
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,134,103785
RTX3090,gpt3-6.7b-moe,post_layernorm,1,134,45526
RTX3090,gpt3-6.7b-moe,input_layernorm,1,134,46473
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,134,46132
RTX3090,gpt3-6.7b-moe,attention/dense,1,134,11597
RTX3090,gpt3-6.7b-moe,attention/qkv,1,134,10786
RTX3090,gpt3-6.7b-moe,lm_head,1,134,10795
RTX3090,gpt3-6.7b-moe,mlp/proj,1,134,10621
RTX3090,gpt3-6.7b-moe,mlp/fc,1,134,10441
RTX3090,gpt3-6.7b-moe,gating,1,134,7340
RTX3090,gpt3-6.7b-moe,moe_ffn,1,134,75229
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,135,56857
RTX3090,gpt3-6.7b-moe,ln_f,1,135,63812
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,135,103795
RTX3090,gpt3-6.7b-moe,post_layernorm,1,135,45536
RTX3090,gpt3-6.7b-moe,input_layernorm,1,135,46483
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,135,46142
RTX3090,gpt3-6.7b-moe,attention/dense,1,135,11607
RTX3090,gpt3-6.7b-moe,attention/qkv,1,135,10796
RTX3090,gpt3-6.7b-moe,lm_head,1,135,10805
RTX3090,gpt3-6.7b-moe,mlp/proj,1,135,10631
RTX3090,gpt3-6.7b-moe,mlp/fc,1,135,10451
RTX3090,gpt3-6.7b-moe,gating,1,135,7350
RTX3090,gpt3-6.7b-moe,moe_ffn,1,135,75239
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,136,56867
RTX3090,gpt3-6.7b-moe,ln_f,1,136,63822
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,136,103805
RTX3090,gpt3-6.7b-moe,post_layernorm,1,136,45546
RTX3090,gpt3-6.7b-moe,input_layernorm,1,136,46493
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,136,46152
RTX3090,gpt3-6.7b-moe,attention/dense,1,136,11617
RTX3090,gpt3-6.7b-moe,attention/qkv,1,136,10806
RTX3090,gpt3-6.7b-moe,lm_head,1,136,10815
RTX3090,gpt3-6.7b-moe,mlp/proj,1,136,10641
RTX3090,gpt3-6.7b-moe,mlp/fc,1,136,10461
RTX3090,gpt3-6.7b-moe,gating,1,136,7360
RTX3090,gpt3-6.7b-moe,moe_ffn,1,136,75249
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,137,56877
RTX3090,gpt3-6.7b-moe,ln_f,1,137,63832
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,137,103815
RTX3090,gpt3-6.7b-moe,post_layernorm,1,137,45556
RTX3090,gpt3-6.7b-moe,input_layernorm,1,137,46503
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,137,46162
RTX3090,gpt3-6.7b-moe,attention/dense,1,137,11627
RTX3090,gpt3-6.7b-moe,attention/qkv,1,137,10816
RTX3090,gpt3-6.7b-moe,lm_head,1,137,10825
RTX3090,gpt3-6.7b-moe,mlp/proj,1,137,10651
RTX3090,gpt3-6.7b-moe,mlp/fc,1,137,10471
RTX3090,gpt3-6.7b-moe,gating,1,137,7370
RTX3090,gpt3-6.7b-moe,moe_ffn,1,137,75259
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,138,56887
RTX3090,gpt3-6.7b-moe,ln_f,1,138,63842
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,138,103825
RTX3090,gpt3-6.7b-moe,post_layernorm,1,138,45566
RTX3090,gpt3-6.7b-moe,input_layernorm,1,138,46513
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,138,46172
RTX3090,gpt3-6.7b-moe,attention/dense,1,138,11637
RTX3090,gpt3-6.7b-moe,attention/qkv,1,138,10826
RTX3090,gpt3-6.7b-moe,lm_head,1,138,10835
RTX3090,gpt3-6.7b-moe,mlp/proj,1,138,10661
RTX3090,gpt3-6.7b-moe,mlp/fc,1,138,10481
RTX3090,gpt3-6.7b-moe,gating,1,138,7380
RTX3090,gpt3-6.7b-moe,moe_ffn,1,138,75269
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,139,56897
RTX3090,gpt3-6.7b-moe,ln_f,1,139,63852
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,139,103835
RTX3090,gpt3-6.7b-moe,post_layernorm,1,139,45576
RTX3090,gpt3-6.7b-moe,input_layernorm,1,139,46523
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,139,46182
RTX3090,gpt3-6.7b-moe,attention/dense,1,139,11647
RTX3090,gpt3-6.7b-moe,attention/qkv,1,139,10836
RTX3090,gpt3-6.7b-moe,lm_head,1,139,10845
RTX3090,gpt3-6.7b-moe,mlp/proj,1,139,10671
RTX3090,gpt3-6.7b-moe,mlp/fc,1,139,10491
RTX3090,gpt3-6.7b-moe,gating,1,139,7390
RTX3090,gpt3-6.7b-moe,moe_ffn,1,139,75279
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,140,56907
RTX3090,gpt3-6.7b-moe,ln_f,1,140,63862
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,140,103845
RTX3090,gpt3-6.7b-moe,post_layernorm,1,140,45586
RTX3090,gpt3-6.7b-moe,input_layernorm,1,140,46533
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,140,46192
RTX3090,gpt3-6.7b-moe,attention/dense,1,140,11657
RTX3090,gpt3-6.7b-moe,attention/qkv,1,140,10846
RTX3090,gpt3-6.7b-moe,lm_head,1,140,10855
RTX3090,gpt3-6.7b-moe,mlp/proj,1,140,10681
RTX3090,gpt3-6.7b-moe,mlp/fc,1,140,10501
RTX3090,gpt3-6.7b-moe,gating,1,140,7400
RTX3090,gpt3-6.7b-moe,moe_ffn,1,140,75289
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,141,56917
RTX3090,gpt3-6.7b-moe,ln_f,1,141,63872
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,141,103855
RTX3090,gpt3-6.7b-moe,post_layernorm,1,141,45596
RTX3090,gpt3-6.7b-moe,input_layernorm,1,141,46543
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,141,46202
RTX3090,gpt3-6.7b-moe,attention/dense,1,141,11667
RTX3090,gpt3-6.7b-moe,attention/qkv,1,141,10856
RTX3090,gpt3-6.7b-moe,lm_head,1,141,10865
RTX3090,gpt3-6.7b-moe,mlp/proj,1,141,10691
RTX3090,gpt3-6.7b-moe,mlp/fc,1,141,10511
RTX3090,gpt3-6.7b-moe,gating,1,141,7410
RTX3090,gpt3-6.7b-moe,moe_ffn,1,141,75299
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,142,56927
RTX3090,gpt3-6.7b-moe,ln_f,1,142,63882
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,142,103865
RTX3090,gpt3-6.7b-moe,post_layernorm,1,142,45606
RTX3090,gpt3-6.7b-moe,input_layernorm,1,142,46553
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,142,46212
RTX3090,gpt3-6.7b-moe,attention/dense,1,142,11677
RTX3090,gpt3-6.7b-moe,attention/qkv,1,142,10866
RTX3090,gpt3-6.7b-moe,lm_head,1,142,10875
RTX3090,gpt3-6.7b-moe,mlp/proj,1,142,10701
RTX3090,gpt3-6.7b-moe,mlp/fc,1,142,10521
RTX3090,gpt3-6.7b-moe,gating,1,142,7420
RTX3090,gpt3-6.7b-moe,moe_ffn,1,142,75309
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,143,56937
RTX3090,gpt3-6.7b-moe,ln_f,1,143,63892
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,143,103875
RTX3090,gpt3-6.7b-moe,post_layernorm,1,143,45616
RTX3090,gpt3-6.7b-moe,input_layernorm,1,143,46563
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,143,46222
RTX3090,gpt3-6.7b-moe,attention/dense,1,143,11687
RTX3090,gpt3-6.7b-moe,attention/qkv,1,143,10876
RTX3090,gpt3-6.7b-moe,lm_head,1,143,10885
RTX3090,gpt3-6.7b-moe,mlp/proj,1,143,10711
RTX3090,gpt3-6.7b-moe,mlp/fc,1,143,10531
RTX3090,gpt3-6.7b-moe,gating,1,143,7430
RTX3090,gpt3-6.7b-moe,moe_ffn,1,143,75319
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,144,56947
RTX3090,gpt3-6.7b-moe,ln_f,1,144,63902
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,144,103885
RTX3090,gpt3-6.7b-moe,post_layernorm,1,144,45626
RTX3090,gpt3-6.7b-moe,input_layernorm,1,144,46573
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,144,46232
RTX3090,gpt3-6.7b-moe,attention/dense,1,144,11697
RTX3090,gpt3-6.7b-moe,attention/qkv,1,144,10886
RTX3090,gpt3-6.7b-moe,lm_head,1,144,10895
RTX3090,gpt3-6.7b-moe,mlp/proj,1,144,10721
RTX3090,gpt3-6.7b-moe,mlp/fc,1,144,10541
RTX3090,gpt3-6.7b-moe,gating,1,144,7440
RTX3090,gpt3-6.7b-moe,moe_ffn,1,144,75329
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,145,56957
RTX3090,gpt3-6.7b-moe,ln_f,1,145,63912
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,145,103895
RTX3090,gpt3-6.7b-moe,post_layernorm,1,145,45636
RTX3090,gpt3-6.7b-moe,input_layernorm,1,145,46583
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,145,46242
RTX3090,gpt3-6.7b-moe,attention/dense,1,145,11707
RTX3090,gpt3-6.7b-moe,attention/qkv,1,145,10896
RTX3090,gpt3-6.7b-moe,lm_head,1,145,10905
RTX3090,gpt3-6.7b-moe,mlp/proj,1,145,10731
RTX3090,gpt3-6.7b-moe,mlp/fc,1,145,10551
RTX3090,gpt3-6.7b-moe,gating,1,145,7450
RTX3090,gpt3-6.7b-moe,moe_ffn,1,145,75339
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,146,56967
RTX3090,gpt3-6.7b-moe,ln_f,1,146,63922
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,146,103905
RTX3090,gpt3-6.7b-moe,post_layernorm,1,146,45646
RTX3090,gpt3-6.7b-moe,input_layernorm,1,146,46593
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,146,46252
RTX3090,gpt3-6.7b-moe,attention/dense,1,146,11717
RTX3090,gpt3-6.7b-moe,attention/qkv,1,146,10906
RTX3090,gpt3-6.7b-moe,lm_head,1,146,10915
RTX3090,gpt3-6.7b-moe,mlp/proj,1,146,10741
RTX3090,gpt3-6.7b-moe,mlp/fc,1,146,10561
RTX3090,gpt3-6.7b-moe,gating,1,146,7460
RTX3090,gpt3-6.7b-moe,moe_ffn,1,146,75349
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,147,56977
RTX3090,gpt3-6.7b-moe,ln_f,1,147,63932
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,147,103915
RTX3090,gpt3-6.7b-moe,post_layernorm,1,147,45656
RTX3090,gpt3-6.7b-moe,input_layernorm,1,147,46603
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,147,46262
RTX3090,gpt3-6.7b-moe,attention/dense,1,147,11727
RTX3090,gpt3-6.7b-moe,attention/qkv,1,147,10916
RTX3090,gpt3-6.7b-moe,lm_head,1,147,10925
RTX3090,gpt3-6.7b-moe,mlp/proj,1,147,10751
RTX3090,gpt3-6.7b-moe,mlp/fc,1,147,10571
RTX3090,gpt3-6.7b-moe,gating,1,147,7470
RTX3090,gpt3-6.7b-moe,moe_ffn,1,147,75359
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,148,56987
RTX3090,gpt3-6.7b-moe,ln_f,1,148,63942
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,148,103925
RTX3090,gpt3-6.7b-moe,post_layernorm,1,148,45666
RTX3090,gpt3-6.7b-moe,input_layernorm,1,148,46613
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,148,46272
RTX3090,gpt3-6.7b-moe,attention/dense,1,148,11737
RTX3090,gpt3-6.7b-moe,attention/qkv,1,148,10926
RTX3090,gpt3-6.7b-moe,lm_head,1,148,10935
RTX3090,gpt3-6.7b-moe,mlp/proj,1,148,10761
RTX3090,gpt3-6.7b-moe,mlp/fc,1,148,10581
RTX3090,gpt3-6.7b-moe,gating,1,148,7480
RTX3090,gpt3-6.7b-moe,moe_ffn,1,148,75369
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,149,56997
RTX3090,gpt3-6.7b-moe,ln_f,1,149,63952
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,149,103935
RTX3090,gpt3-6.7b-moe,post_layernorm,1,149,45676
RTX3090,gpt3-6.7b-moe,input_layernorm,1,149,46623
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,149,46282
RTX3090,gpt3-6.7b-moe,attention/dense,1,149,11747
RTX3090,gpt3-6.7b-moe,attention/qkv,1,149,10936
RTX3090,gpt3-6.7b-moe,lm_head,1,149,10945
RTX3090,gpt3-6.7b-moe,mlp/proj,1,149,10771
RTX3090,gpt3-6.7b-moe,mlp/fc,1,149,10591
RTX3090,gpt3-6.7b-moe,gating,1,149,7490
RTX3090,gpt3-6.7b-moe,moe_ffn,1,149,75379
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,150,57007
RTX3090,gpt3-6.7b-moe,ln_f,1,150,63962
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,150,103945
RTX3090,gpt3-6.7b-moe,post_layernorm,1,150,45686
RTX3090,gpt3-6.7b-moe,input_layernorm,1,150,46633
RTX3090,gpt3-6.7b-moe,attention/wrapper,1,150,46292
RTX3090,gpt3-6.7b-moe,attention/dense,1,150,11757
RTX3090,gpt3-6.7b-moe,attention/qkv,1,150,10946
RTX3090,gpt3-6.7b-moe,lm_head,1,150,10955
RTX3090,gpt3-6.7b-moe,mlp/proj,1,150,10781
RTX3090,gpt3-6.7b-moe,mlp/fc,1,150,10601
RTX3090,gpt3-6.7b-moe,gating,1,150,7500
RTX3090,gpt3-6.7b-moe,moe_ffn,1,150,75389
RTX3090,gpt3-6.7b-moe,mlp/gelu,1,151,57017
RTX3090,gpt3-6.7b-moe,ln_f,1,151,63972
RTX3090,gpt3-6.7b-moe,vocab_embedding,1,151,103955
